artistName,trackName,msPlayed
Taylor Swift,cardigan,1962
Taylor Swift,cardigan,2136
Taylor Swift,cardigan,3343
Taylor Swift,cardigan,3562
Taylor Swift,cardigan,4295
Taylor Swift,cardigan,4992
Taylor Swift,cardigan,7476
Taylor Swift,cardigan,10688
Taylor Swift,cardigan,81332
Taylor Swift,cardigan,104552
Taylor Swift,cardigan,109333
Taylor Swift,cardigan,126571
Taylor Swift,cardigan,148008
Taylor Swift,cardigan,170643
Taylor Swift,cardigan,195047
Taylor Swift,cardigan,203037
Taylor Swift,cardigan,228200
Taylor Swift,cardigan,230037
Taylor Swift,cardigan,233639
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239560
Taylor Swift,cardigan,239873
Taylor Swift,cardigan,468555
Taylor Swift,cardigan - cabin in candlelight version,1536
Taylor Swift,cardigan - cabin in candlelight version,2113
Taylor Swift,cardigan - cabin in candlelight version,6106
Taylor Swift,cardigan - cabin in candlelight version,228000
Taylor Swift,cardigan - the long pond studio sessions,230680
Taylor Swift,cardigan - the long pond studio sessions,230680
Taylor Swift,cardigan - the long pond studio sessions,230680
Mt. Joy,Cardinal,7018
Mt. Joy,Cardinal,12735
Mt. Joy,Cardinal,49792
Mt. Joy,Cardinal,54421
Nate Fifield,Careless Whisper (Allegro 1),10090
Nate Fifield,Careless Whisper (Allegro 1),47744
Camille Saint-Saëns,Carnival of the Animals: XIII. The Swan,161768
Camille Saint-Saëns,Carnival of the Animals: XIII. The Swan,188760
Camille Saint-Saëns,Carnival of the Animals: XIII. The Swan,188760
Camille Saint-Saëns,Carnival of the Animals: XIII. The Swan,188760
Harry Styles,Carolina,1110
Harry Styles,Carolina,1290
Harry Styles,Carolina,1509
Harry Styles,Carolina,6923
Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,11370
Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,50666
Taylor Swift,Carolina - From The Motion Picture “Where The Crawdads Sing”,118954
Aminé,Caroline,5061
Mipso,Caroline,7253
Briston Maroney,Caroline,50932
Aminé,Caroline,209640
Melanie Martinez,Carousel,3391
Ruelle,Carry You,6975
Bazzi,Cartier,12220
Blake Rose,Casanova,181043
Jordan Hollywood,Cash Out,1462
Ed Sheeran,Castle on the Hill,1386
Ed Sheeran,Castle on the Hill,261153
Freya Ridings,Castles - Acoustic,11733
Doja Cat,Casual,1258
Rachael Blanche,Catch My Breath,2090
Florence + The Machine,Caught,3712
Florence + The Machine,Caught,39040
Florence + The Machine,Caught,92714
Bazzi,Caught in the Fire,4117
Cherry Pools,Caught In The Stars,135745
James Vincent McMorrow,Cavalier,8597
James Vincent McMorrow,Cavalier (The 1975 Remix),9514
James Vincent McMorrow,Cavalier (The 1975 Remix),65828
The Lumineers,Caves,1091
The Lumineers,Caves,1706
The Lumineers,Caves,4179
Lizzy McAlpine,ceilings,1021
Lizzy McAlpine,ceilings,1044
Lizzy McAlpine,ceilings,1091
Lizzy McAlpine,ceilings,1323
Local Natives,Ceilings,1323
Lizzy McAlpine,ceilings,1369
Lizzy McAlpine,ceilings,1439
Lizzy McAlpine,ceilings,1479
Lizzy McAlpine,ceilings,1620
Lizzy McAlpine,ceilings,1625
Lizzy McAlpine,ceilings,1648
Lizzy McAlpine,ceilings,1811
Lizzy McAlpine,ceilings,1973
Lizzy McAlpine,ceilings,2005
Lizzy McAlpine,ceilings,2043
Lizzy McAlpine,ceilings,2670
Lizzy McAlpine,ceilings,2763
Lizzy McAlpine,ceilings,3041
Lizzy McAlpine,ceilings,3181
Lizzy McAlpine,ceilings,3506
Lizzy McAlpine,ceilings,3780
Lizzy McAlpine,ceilings,3940
Lizzy McAlpine,ceilings,4574
Lizzy McAlpine,ceilings,5224
Lizzy McAlpine,ceilings,5874
Lizzy McAlpine,ceilings,7317
Lizzy McAlpine,ceilings,7743
Lizzy McAlpine,ceilings,8312
Lizzy McAlpine,ceilings,8370
Lizzy McAlpine,ceilings,8820
Lizzy McAlpine,ceilings,9514
Lizzy McAlpine,ceilings,17159
Lizzy McAlpine,ceilings,17170
Lizzy McAlpine,ceilings,18630
Lizzy McAlpine,ceilings,19202
Lizzy McAlpine,ceilings,25406
Lizzy McAlpine,ceilings,39961
Lizzy McAlpine,ceilings,43922
Lizzy McAlpine,ceilings,46927
Lizzy McAlpine,ceilings,57569
Lizzy McAlpine,ceilings,67033
Lizzy McAlpine,ceilings,69009
Lizzy McAlpine,ceilings,113898
Lizzy McAlpine,ceilings,150938
Lizzy McAlpine,ceilings,157477
Lizzy McAlpine,ceilings,157748
Lizzy McAlpine,ceilings,163538
Lizzy McAlpine,ceilings,172866
Lizzy McAlpine,ceilings,173754
Lizzy McAlpine,ceilings,176262
Lizzy McAlpine,ceilings,176634
Lizzy McAlpine,ceilings,177841
Lizzy McAlpine,ceilings,178171
Lizzy McAlpine,ceilings,179000
Lizzy McAlpine,ceilings,179142
Lizzy McAlpine,ceilings,179480
Lizzy McAlpine,ceilings,179820
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,182887
Lizzy McAlpine,ceilings,183232
Lizzy McAlpine,ceilings,208195
Lizzy McAlpine,ceilings,326727
Lizzy McAlpine,ceilings,339040
Maggie Rogers,Celadon & Gold,2197
Kool & The Gang,Celebration,3413
Doja Cat,Celebrity Skin,159651
Katy Perry,Chained To The Rhythm - Oliver Heldens Remix,276968
Blake McGrath,Chains,9250
Taylor Swift,champagne problems,1002
Taylor Swift,champagne problems,1002
Taylor Swift,champagne problems,1044
Taylor Swift,champagne problems,1194
Taylor Swift,champagne problems,1462
Taylor Swift,champagne problems,1600
Taylor Swift,champagne problems,1834
Taylor Swift,champagne problems,1834
Taylor Swift,champagne problems,3927
Taylor Swift,champagne problems,4791
Taylor Swift,champagne problems,6306
Taylor Swift,champagne problems,7778
Taylor Swift,champagne problems,77312
Taylor Swift,champagne problems,101618
Taylor Swift,champagne problems,138924
Taylor Swift,champagne problems,166681
Taylor Swift,champagne problems,244000
Taylor Swift,champagne problems,244000
Taylor Swift,champagne problems,244000
Taylor Swift,champagne problems,244000
Taylor Swift,champagne problems,244000
Sia,Chandelier - Piano Version,7935
Sia,Chandelier - Piano Version,16280
Nate Fifield,Chandelier (Adage 1),85020
Frank Ocean,Chanel,8380
Frank Ocean,Chanel,210285
Lithe,Change,1068
Djo,Change,177641
Taylor Swift,Change (Taylor’s Version),1045
Taylor Swift,Change (Taylor’s Version),2026
Taylor Swift,Change (Taylor’s Version),2474
Taylor Swift,Change (Taylor’s Version),45888
One Direction,Change Your Ticket,2252
Bazzi,Changed,3015
Bazzi,Changed,10678
Langhorne Slim,Changes,5034
Charlie Burg,Channel Orange In Your Living Room,1625
Tate McRae,chaotic,1210
COIN,Chapstick,159295
ELIO,CHARGER (ft. Charli XCX),1685
ELIO,CHARGER (ft. Charli XCX),2581
ELIO,CHARGER (ft. Charli XCX),2858
ELIO,CHARGER (ft. Charli XCX),3550
ELIO,CHARGER (ft. Charli XCX),4842
ELIO,CHARGER (ft. Charli XCX),41045
ELIO,CHARGER (ft. Charli XCX),90613
ELIO,CHARGER (ft. Charli XCX),147368
The Lumineers,Charlie Boy,1322
The Lumineers,Charlie Boy,2530
The Lumineers,Charlie Boy,5834
The Lumineers,Charlie Boy,7174
The Lumineers,Charlie Boy,8256
The Lumineers,Charlie Boy,10837
The Lumineers,Charlie Boy,27200
The Lumineers,Charlie Boy,42960
The Lumineers,Charlie Boy,86421
The Lumineers,Charlie Boy,183488
The Lumineers,Charlie Boy,261426
The Lumineers,Charlie Boy,261426
The Lumineers,Charlie Boy,261426
The Lumineers,Charlie Boy,261427
The Lumineers,Charlie Boy (Live from CO),2809
The Lumineers,Charlie Boy (Live from CO),10858
The Lumineers,Charlie Boy (Live from CO),26218
The Lumineers,Charlie Boy (Live from CO),38677
The Lumineers,Charlie Boy (Live from CO),256191
The Lumineers,Charlie Boy (Live from CO),277076
The Lumineers,Charlie Boy (Live from CO),279890
The Lumineers,Charlie Boy (Live from CO),280509
The Lumineers,Charlie Boy (Live from CO),280512
The Lumineers,Charlie Boy (Live from CO),281642
The Lumineers,Charlie Boy (Live from CO),350315
The Lumineers,Charlie Boy (Live from CO),350315
The Lumineers,Charlie Boy (Live from CO),470400
Coldplay,Charlie Brown,3840
Morgan Wallen,Chasin' You,205453
Clare Teal,Chasing Cars,3690
Adele,Chasing Pavements,1322
Adele,Chasing Pavements,210506
Nate Fifield,Cheap Thrills (Allegro 2),101080
Jena Rose,Checkmate,2303
OMI,Cheerleader - Felix Jaehn Remix Radio Edit,1215
OMI,Cheerleader - Felix Jaehn Remix Radio Edit,2837
Phoebe Bridgers,Chelsea,7790
Phoebe Bridgers,Chelsea,282000
Dean Lewis,Chemicals - Acoustic,9600
Lizzy McAlpine,chemtrails,1230
Lizzy McAlpine,chemtrails,2856
Mikky Ekko,Cherish You,14550
Harry Styles,Cherry,1024
Harry Styles,Cherry,1258
Harry Styles,Cherry,1450
Harry Styles,Cherry,3877
Harry Styles,Cherry,33561
Harry Styles,Cherry,112300
Kacey Musgraves,cherry blossom,1066
Kacey Musgraves,cherry blossom,8298
Kacey Musgraves,cherry blossom,16820
Kacey Musgraves,cherry blossom,17343
Julianna Joy,Cherry Bomb,4416
The Neighbourhood,Cherry Flavoured,1950
The Neighbourhood,Cherry Flavoured,4510
The Neighbourhood,Cherry Flavoured,7182
The Neighbourhood,Cherry Flavoured,51731
Jasmine Thompson,Cherry Wine,6677
Hozier,Cherry Wine - Live,1068
Hozier,Cherry Wine - Live,1164
Hozier,Cherry Wine - Live,2050
Hozier,Cherry Wine - Live,3482
Hozier,Cherry Wine - Live,5061
Hozier,Cherry Wine - Live,7664
Hozier,Cherry Wine - Live,12306
Hozier,Cherry Wine - Live,16058
Hozier,Cherry Wine - Live,180399
Hozier,Cherry Wine - Live,240146
Hozier,Cherry Wine - Live,240146
Hozier,Cherry Wine - Live,240146
Hozier,Cherry Wine - Live,240170
Yung Gravy,Cheryl,2809
Yung Gravy,Cheryl,4574
Yung Gravy,Cheryl,107067
Yung Gravy,Cheryl,147260
Yung Gravy,Cheryl,169019
Yung Gravy,Cheryl,169019
James Bay,Chew On My Heart,1045
James Bay,Chew On My Heart,9791
Leadley,Chic,10054
Leadley,Chic,32490
Leadley,Chic,48685
Leadley,Chic,128029
Leadley,Chic,225535
Drake,Chicago Freestyle (feat. Giveon),1040
Zac Brown Band,Chicken Fried,38943
Zac Brown Band,Chicken Fried,238146
AseCard,Childs Play,1151
AseCard,Childs Play,2786
Drake,Childs Play,241400
Dick Van Dyke,"Chim Chim Cher-ee - From ""Mary Poppins""/Soundtrack Version",3831
Nate Fifield,Chim Chim Cher-ee (Tendu 1),2110
Nate Fifield,Chim Chim Cher-ee (Tendu 1),3280
Nate Fifield,Chim Chim Cher-ee (Tendu 1),21141
Nate Fifield,Chim Chim Cher-ee (Tendu 1),31445
Nate Fifield,Chim Chim Cher-ee (Tendu 1),32340
Nate Fifield,Chim Chim Cher-ee (Tendu 1),32620
Nate Fifield,Chim Chim Cher-ee (Tendu 1),32790
Nate Fifield,Chim Chim Cher-ee (Tendu 1),32930
Nate Fifield,Chim Chim Cher-ee (Tendu 1),34010
Nate Fifield,Chim Chim Cher-ee (Tendu 1),34680
Nate Fifield,Chim Chim Cher-ee (Tendu 1),34760
Nate Fifield,Chim Chim Cher-ee (Tendu 1),35180
Nate Fifield,Chim Chim Cher-ee (Tendu 1),35510
Nate Fifield,Chim Chim Cher-ee (Tendu 1),42930
Nate Fifield,Chim Chim Cher-ee (Tendu 1),43300
Nate Fifield,Chim Chim Cher-ee (Tendu 1),50925
Nate Fifield,Chim Chim Cher-ee (Tendu 1),53690
Nate Fifield,Chim Chim Cher-ee (Tendu 1),54550
Nate Fifield,Chim Chim Cher-ee (Tendu 1),55610
ABBA,Chiquitita,139776
ABBA,Chiquitita - Spanish Version,1560
Beach Weather,Chit Chat,1369
Rossa Murray & the blowin' winds,Chloe,3690
The 1975,Chocolate,1020
The 1975,Chocolate,1080
The 1975,Chocolate,1706
The 1975,Chocolate,1876
The 1975,Chocolate,1920
The 1975,Chocolate,2330
The 1975,Chocolate,2538
The 1975,Chocolate,2837
The 1975,Chocolate,3200
The 1975,Chocolate,4778
The 1975,Chocolate,10649
The 1975,Chocolate,11168
The 1975,Chocolate,15128
The 1975,Chocolate,18339
The 1975,Chocolate,29867
The 1975,Chocolate,44202
The 1975,Chocolate,53478
The 1975,Chocolate,55774
The 1975,Chocolate,168112
The 1975,Chocolate,180234
The 1975,Chocolate,222516
The 1975,Chocolate,223754
The 1975,Chocolate,223754
The 1975,Chocolate,224640
The 1975,Chocolate,224640
The 1975,Chocolate,224640
The 1975,Chocolate,224673
The 1975,Chocolate,224673
The 1975,Chocolate,224673
The 1975,Chocolate,224673
The 1975,Chocolate - Jonas LR Remix,1000
The 1975,Chocolate - Jonas LR Remix,1750
The 1975,Chocolate - Jonas LR Remix,3521
The 1975,Chocolate - Jonas LR Remix,8606
The 1975,"Chocolate - Live From The O2, London. 16.12.16",1343
The 1975,"Chocolate - Live From The O2, London. 16.12.16",2600
The 1975,"Chocolate - Live From The O2, London. 16.12.16",5131
The 1975,"Chocolate - Live From The O2, London. 16.12.16",9300
The 1975,"Chocolate - Live From The O2, London. 16.12.16",238967
The 1975,"Chocolate - Live From The O2, London. 16.12.16",238967
The 1975,"Chocolate - Live From The O2, London. 16.12.16",238967
The 1975,"Chocolate - Live From The O2, London. 16.12.16",239292
The 1975,"Chocolate - Live From The O2, London. 16.12.16",239403
The Gregory Brothers,"Chrissy, Wake Up",36970
Celebrity Memoir Book Club,Christine Quinn Knows How to Be a Boss Bitch,9984
Mariah Carey,Christmas (Baby Please Come Home),153240
Michael Bublé,Christmas (Baby Please Come Home),189794
Michael Bublé,Christmas (Baby Please Come Home),189794
Taylor Swift,Christmas Tree Farm,12635
Taylor Swift,Christmas Tree Farm,228026
Taylor Swift,Christmas Tree Farm - Recorded Live at the 2019 iHeartRadio Jingle Ball,11865
Bruno Mars,Chunky,5781
Bruno Mars,Chunky,8103
Bruno Mars,Chunky,9343
Bruno Mars,Chunky,161029
Bruno Mars,Chunky,162153
Bruno Mars,Chunky,186973
Bruno Mars,Chunky,186973
Bruno Mars,Chunky,186973
Bruno Mars,Chunky,186973
Bruno Mars,Chunky,186973
Bruno Mars,Chunky,186973
Bruno Mars,Chunky,186973
Aly & AJ,Church,25514
Aly & AJ,Church,28321
Cage The Elephant,Cigarette Daydreams,2647
Cage The Elephant,Cigarette Daydreams,4342
Cage The Elephant,Cigarette Daydreams,4667
Cage The Elephant,Cigarette Daydreams,7290
Cage The Elephant,Cigarette Daydreams,8610
Cage The Elephant,Cigarette Daydreams,12521
Cage The Elephant,Cigarette Daydreams,30464
Cage The Elephant,Cigarette Daydreams,70698
Cage The Elephant,Cigarette Daydreams,208760
Cage The Elephant,Cigarette Daydreams,208760
Cage The Elephant,Cigarette Daydreams,208760
Cage The Elephant,Cigarette Daydreams,208760
Cage The Elephant,Cigarette Daydreams,208760
Cage The Elephant,Cigarette Daydreams,208760
Cage The Elephant,Cigarette Daydreams,208760
Juice WRLD,Cigarettes,2770
Harry Styles,Cinema,1068
Harry Styles,Cinema,1344
Harry Styles,Cinema,1514
Harry Styles,Cinema,1941
Harry Styles,Cinema,3111
Harry Styles,Cinema,4181
Harry Styles,Cinema,6783
Harry Styles,Cinema,7210
Harry Styles,Cinema,9868
Harry Styles,Cinema,10005
Harry Styles,Cinema,11200
Harry Styles,Cinema,22430
Harry Styles,Cinema,27097
Harry Styles,Cinema,47701
Harry Styles,Cinema,61461
Harry Styles,Cinema,62997
Harry Styles,Cinema,68990
Harry Styles,Cinema,86827
Harry Styles,Cinema,92577
Harry Styles,Cinema,99829
Harry Styles,Cinema,121052
Harry Styles,Cinema,123285
Harry Styles,Cinema,126790
Harry Styles,Cinema,127871
Harry Styles,Cinema,137856
Harry Styles,Cinema,156522
Harry Styles,Cinema,168917
Harry Styles,Cinema,175080
Harry Styles,Cinema,182045
Harry Styles,Cinema,223750
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Harry Styles,Cinema,243507
Gary Go,Cinema - Acoustic,3980
Gary Go,Cinema - Acoustic,8554
Lana Del Rey,Cinnamon Girl,21648
Nate Fifield,Circle of Life (Rondes de Jambes en l'Air),71420
Post Malone,Circles,1002
Post Malone,Circles,1151
Post Malone,Circles,1173
Post Malone,Circles,1514
Post Malone,Circles,1557
Post Malone,Circles,2496
Post Malone,Circles,7573
Post Malone,Circles,10943
Post Malone,Circles,14790
Post Malone,Circles,175630
Post Malone,Circles,179220
Post Malone,Circles,215280
Post Malone,Circles,215280
Post Malone,Circles,215280
Post Malone,Circles,215280
Post Malone,Circles,215280
Britney Spears,Circus,2303
Britney Spears,Circus,3925
Britney Spears,Circus,9130
Britney Spears,Circus,159496
Britney Spears,Circus,192360
Britney Spears,Circus,192360
Britney Spears,Circus,192360
Logic,City Of Stars,1486
Logic,City Of Stars,234128
John Vincent III,City Rain,34211
Russ,CIVIL WAR - Bonus,12870
Claude Debussy,"Clair de Lune, L. 32",5804
Claude Debussy,"Clair de Lune, L. 32",6848
Claude Debussy,"Clair de Lune, L. 32",98550
Claude Debussy,"Clair de Lune, L. 32",114240
Claude Debussy,"Clair de Lune, L. 32",153986
Claude Debussy,"Clair de Lune, L. 32",232433
Claude Debussy,"Clair de Lune, L. 32",239931
Claude Debussy,"Clair de Lune, L. 32",254727
Claude Debussy,"Clair de Lune, L. 32",268000
Claude Debussy,"Clair de Lune, L. 32",268000
Claude Debussy,"Clair de Lune, L. 32",268000
John Mayer,Clarity,8290
Vance Joy,Clarity,22407
MKTO,Classic,2581
The Lumineers,Classy Girls,2500
The Lumineers,Classy Girls,8126
Taylor Swift,Clean,1002
Taylor Swift,Clean,1024
Taylor Swift,Clean,1462
Taylor Swift,Clean,2837
Taylor Swift,Clean,3029
Taylor Swift,Clean,4821
Taylor Swift,Clean,17770
Taylor Swift,Clean,24056
Taylor Swift,Clean,30826
Taylor Swift,Clean,79737
Taylor Swift,Clean,126804
Taylor Swift,Clean,144202
Taylor Swift,Clean,268865
Taylor Swift,Clean,271000
Taylor Swift,Clean,271000
Taylor Swift,Clean,271000
Taylor Swift,Clean,271000
Taylor Swift,Clean,271000
Taylor Swift,Clean,271000
Taylor Swift,Clean,271000
The Lumineers,Cleopatra,1300
The Lumineers,Cleopatra,1671
The Lumineers,Cleopatra,1720
The Lumineers,Cleopatra,2229
The Lumineers,Cleopatra,2414
The Lumineers,Cleopatra,8080
The Lumineers,Cleopatra,13696
The Lumineers,Cleopatra,18692
The Lumineers,Cleopatra,23754
The Lumineers,Cleopatra,24476
The Lumineers,Cleopatra,27164
The Lumineers,Cleopatra,27465
The Lumineers,Cleopatra,46280
The Lumineers,Cleopatra,59628
The Lumineers,Cleopatra,94542
The Lumineers,Cleopatra,106858
